Gene	Ensembl
TNFSF15	ENSG00000181634
TOX3	ENSG00000103460
TPH1	ENSG00000129167
TPK1	ENSG00000196511
TRAJ16	ENSG00000211873
TRAJ34	ENSG00000211855
TRAJ5	ENSG00000211884
TRAJ54	ENSG00000211836
TRBJ2-2P	ENSG00000211766
TRBJ2-6	ENSG00000211770
TRDJ4	ENSG00000211826
TRIM31	ENSG00000204616
TRPA1	ENSG00000104321
TRPM5	ENSG00000070985
TRPV3	ENSG00000167723
TSPAN1	ENSG00000117472
TSPAN11	ENSG00000110900
TSPAN2	ENSG00000134198
TSPAN8	ENSG00000127324
UCN3	ENSG00000178473
UGT1A10	ENSG00000242515
UGT1A5	ENSG00000240224
UGT1A8	ENSG00000242366
UNC5D	ENSG00000156687
USH1C	ENSG00000006611
VIP	ENSG00000146469
VPREB3	ENSG00000128218
WNK4	ENSG00000126562
WNT9A	ENSG00000143816
XK	ENSG00000047597
XKR9	ENSG00000221947
