Gene	Ensembl
IGKV1-6	ENSG00000239855
IGKV1-9	ENSG00000241755
IGKV1D-12	ENSG00000278857
IGKV1D-13	ENSG00000276566
IGKV1D-16	ENSG00000241244
IGKV1D-33	ENSG00000239975
IGKV1D-39	ENSG00000251546
IGKV1D-42	ENSG00000211633
IGKV1D-43	ENSG00000242580
IGKV1OR2-108	ENSG00000231292
IGKV2-24	ENSG00000241294
IGKV2-28	ENSG00000244116
IGKV2-30	ENSG00000243238
IGKV2D-24	ENSG00000241566
IGKV2D-26	ENSG00000211623
IGKV2D-28	ENSG00000242534
IGKV2D-29	ENSG00000243264
IGKV2D-30	ENSG00000239571
IGKV2D-40	ENSG00000251039
IGKV3-11	ENSG00000241351
IGKV3-15	ENSG00000244437
IGKV3-20	ENSG00000239951
IGKV3-7	ENSG00000243063
IGKV3D-11	ENSG00000211632
IGKV3D-20	ENSG00000211625
IGKV3D-7	ENSG00000228325
IGKV3OR2-268	ENSG00000233999
IGKV4-1	ENSG00000211598
IGKV5-2	ENSG00000211599
IGKV6-21	ENSG00000211611
IGKV6D-41	ENSG00000211626
IGLC1	ENSG00000211675
IGLC2	ENSG00000211677
IGLC3	ENSG00000211679
IGLJ2	ENSG00000211676
IGLJ5	ENSG00000211681
IGLJ7	ENSG00000211684
IGLL5	ENSG00000254709
IGLV1-36	ENSG00000211655
IGLV1-40	ENSG00000211653
IGLV1-44	ENSG00000211651
IGLV1-47	ENSG00000211648
IGLV1-50	ENSG00000211645
IGLV1-51	ENSG00000211644
IGLV11-55	ENSG00000211641
IGLV2-11	ENSG00000211668
IGLV2-14	ENSG00000211666
IGLV2-18	ENSG00000211664
IGLV2-23	ENSG00000211660
IGLV2-33	ENSG00000211656
IGLV2-8	ENSG00000278196
IGLV3-1	ENSG00000211673
IGLV3-10	ENSG00000211669
IGLV3-12	ENSG00000211667
IGLV3-19	ENSG00000211663
IGLV3-21	ENSG00000211662
IGLV3-22	ENSG00000211661
IGLV3-25	ENSG00000211659
IGLV3-9	ENSG00000211670
IGLV4-60	ENSG00000211639
IGLV5-48	ENSG00000211647
IGLV6-57	ENSG00000211640
IGLV7-43	ENSG00000211652
IGLV7-46	ENSG00000211649
IGLV8-61	ENSG00000211638
IGLV9-49	ENSG00000223350
IGSF6	ENSG00000140749
IKBKE	ENSG00000263528
IKZF2	ENSG00000030419
IL10	ENSG00000136634
IL10RA	ENSG00000110324
IL12B	ENSG00000113302
IL12RB1	ENSG00000096996
IL16	ENSG00000172349
IL17A	ENSG00000112115
IL17F	ENSG00000112116
IL17REL	ENSG00000188263
IL18BP	ENSG00000137496
IL18R1	ENSG00000115604
IL1R2	ENSG00000115590
IL26	ENSG00000111536
IL27RA	ENSG00000104998
IL2RA	ENSG00000134460
IL2RB	ENSG00000100385
IL2RG	ENSG00000147168
IL31RA	ENSG00000164509
IL34	ENSG00000157368
IL7R	ENSG00000168685
IL9R	ENSG00000124334
INPP5D	ENSG00000168918
IRF4	ENSG00000137265
IRF7	ENSG00000185507
IRF8	ENSG00000140968
ISG20	ENSG00000172183
ITGA2B	ENSG00000005961
ITGAL	ENSG00000005844
ITGB2	ENSG00000160255
ITGB7	ENSG00000139626
ITM2A	ENSG00000078596
JAK3	ENSG00000105639
JAML	ENSG00000160593
KAZALD1	ENSG00000107821
KAZN	ENSG00000189337
KBTBD8	ENSG00000163376
KCNA3	ENSG00000177272
KCNB2	ENSG00000182674
KCNT1	ENSG00000107147
KIF11	ENSG00000138160
KIF14	ENSG00000118193
KIF18B	ENSG00000186185
KIF20A	ENSG00000112984
KIF20B	ENSG00000138182
KIF22	ENSG00000079616
KIF23	ENSG00000137807
KIF4A	ENSG00000090889
KIFC1	ENSG00000237649
KIR2DL1	ENSG00000125498
KIR2DL3	ENSG00000243772
KIR3DL1	ENSG00000167633
KIR3DL2	ENSG00000240403
KLHDC7B	ENSG00000130487
KLRB1	ENSG00000111796
KLRC1	ENSG00000134545
KLRC2	ENSG00000205809
KLRC3	ENSG00000205810
KLRC4	ENSG00000183542
KLRD1	ENSG00000134539
KLRF1	ENSG00000150045
KLRG1	ENSG00000139187
KLRK1	ENSG00000213809
LAG3	ENSG00000089692
LAIR1	ENSG00000167613
LAIR2	ENSG00000167618
LAPTM5	ENSG00000162511
LAT	ENSG00000213658
LAT2	ENSG00000086730
LCE3D	ENSG00000163202
LCP1	ENSG00000136167
LDLRAD4	ENSG00000168675
LILRA2	ENSG00000239998
LILRA5	ENSG00000187116
LILRA6	ENSG00000244482
LILRB3	ENSG00000204577
LILRB4	ENSG00000186818
LILRB5	ENSG00000105609
LIMD2	ENSG00000136490
LIPA	ENSG00000107798
LMAN1L	ENSG00000140506
LMNB1	ENSG00000113368
LPAR2	ENSG00000064547
LPCAT1	ENSG00000153395
LPXN	ENSG00000110031
LRRC15	ENSG00000172061
LSP1	ENSG00000130592
LY6G6F	ENSG00000204424
LY75-CD302	ENSG00000248672
LY86	ENSG00000112799
LY9	ENSG00000122224
LYL1	ENSG00000104903
LYN	ENSG00000254087
MAD2L1	ENSG00000164109
MADCAM1	ENSG00000099866
MAP4K1	ENSG00000104814
MARCHF1	ENSG00000145416
MARCO	ENSG00000019169
MC5R	ENSG00000176136
MCM10	ENSG00000065328
MCM2	ENSG00000073111
MCM6	ENSG00000076003
MCM7	ENSG00000166508
MCOLN2	ENSG00000153898
MCUB	ENSG00000005059
MEFV	ENSG00000103313
MEI1	ENSG00000167077
MELK	ENSG00000165304
MFNG	ENSG00000100060
MICB	ENSG00000204516
MILR1	ENSG00000271605
MIXL1	ENSG00000185155
MMP12	ENSG00000262406
MMP25	ENSG00000008516
MND1	ENSG00000121211
MPEG1	ENSG00000197629
MPIG6B	ENSG00000204420
MS4A7	ENSG00000166927
MTA3	ENSG00000057935
MTFR2	ENSG00000146410
MX2	ENSG00000183486
MYBL1	ENSG00000185697
MYCT1	ENSG00000120279
MYO1G	ENSG00000136286
MZB1	ENSG00000170476
N4BP2	ENSG00000078177
NABP1	ENSG00000173559
NCAPD2	ENSG00000010292
NCAPG	ENSG00000109805
NCAPG2	ENSG00000146918
NCAPH	ENSG00000121152
NCF1	ENSG00000158517
NCF2	ENSG00000116701
NCF4	ENSG00000100365
NCKAP1L	ENSG00000123338
NCR1	ENSG00000189430
NDC80	ENSG00000080986
NETO2	ENSG00000171208
NFAM1	ENSG00000235568
NFATC3	ENSG00000072736
NLGN4X	ENSG00000146938
NLRC3	ENSG00000167984
NLRC4	ENSG00000091106
NLRC5	ENSG00000140853
NLRP12	ENSG00000142405
NOS3	ENSG00000164867
NOXO1	ENSG00000196408
NPFFR2	ENSG00000056291
NPY1R	ENSG00000164128
NPY5R	ENSG00000164129
NTN4	ENSG00000074527
NUP210	ENSG00000132182
OLAH	ENSG00000152463
OPRL1	ENSG00000125510
OR52N4	ENSG00000181074
ORC1	ENSG00000085840
ORC6	ENSG00000091651
P2RX5	ENSG00000083454
P2RY10	ENSG00000078589
P2RY12	ENSG00000169313
P2RY13	ENSG00000181631
P2RY6	ENSG00000171631
PAFAH2	ENSG00000158006
PARPBP	ENSG00000185480
PARVG	ENSG00000138964
PASK	ENSG00000115687
PATL2	ENSG00000229474
PAXIP1	ENSG00000157212
PCDH17	ENSG00000118946
PCED1B	ENSG00000179715
PDCD1	ENSG00000188389
PDCD1LG2	ENSG00000197646
PDE2A	ENSG00000186642
PDE7A	ENSG00000205268
PDSS1	ENSG00000148459
PEAK3	ENSG00000188305
PF4V1	ENSG00000109272
PI15	ENSG00000137558
PIF1	ENSG00000140451
PIK3AP1	ENSG00000155629
PIK3CD	ENSG00000171608
PIK3R6	ENSG00000276231
PIM2	ENSG00000102096
PIMREG	ENSG00000129195
PITPNM3	ENSG00000091622
PKD2L1	ENSG00000107593
PLA2G7	ENSG00000146070
PLCB2	ENSG00000137841
PLCH1	ENSG00000114805
PLD4	ENSG00000166428
PLEKHA2	ENSG00000169499
PLEKHG1	ENSG00000120278
PLEKHO2	ENSG00000241839
PLK1	ENSG00000166851
PNOC	ENSG00000168081
POC1A	ENSG00000164087
POLQ	ENSG00000051341
POLR2A	ENSG00000181222
POU2AF1	ENSG00000110777
POU2F2	ENSG00000028277
PPBP	ENSG00000163736
PPIAL4C	ENSG00000263464
PPP1R16B	ENSG00000101445
PRKCB	ENSG00000166501
PROK2	ENSG00000163421
PRR11	ENSG00000068489
PRR33	ENSG00000283787
PRR5L	ENSG00000135362
PSD4	ENSG00000125637
PSMB10	ENSG00000205220
PSMB9	ENSG00000240065
PTAFR	ENSG00000169403
PTGDR	ENSG00000168229
PTPN2	ENSG00000175354
PTPN22	ENSG00000134242
PTPN6	ENSG00000111679
PTPN7	ENSG00000143851
PTPRC	ENSG00000081237
PTTG1	ENSG00000164611
PVRIG	ENSG00000213413
PYCARD	ENSG00000103490
RAB37	ENSG00000172794
RAB39A	ENSG00000179331
RACGAP1	ENSG00000161800
RAD51	ENSG00000051180
RAD51AP1	ENSG00000111247
RAD54L	ENSG00000085999
RALGPS2	ENSG00000116191
RASGRP1	ENSG00000172575
RASGRP2	ENSG00000068831
RASL11B	ENSG00000128045
RASSF5	ENSG00000266094
RASSF6	ENSG00000169435
RCSD1	ENSG00000198771
RENBP	ENSG00000102032
RFTN1	ENSG00000131378
RGS10	ENSG00000148908
RGS18	ENSG00000150681
RGS19	ENSG00000171700
RHOH	ENSG00000168421
RIPOR2	ENSG00000111913
RMI2	ENSG00000175643
RNASE6	ENSG00000169413
RNASEH2B	ENSG00000136104
RNF166	ENSG00000158717
RPTN	ENSG00000215853
RUBCNL	ENSG00000102445
RUFY4	ENSG00000188282
RUNX3	ENSG00000020633
S100Z	ENSG00000171643
S1PR4	ENSG00000125910
SAMD3	ENSG00000164483
SAMD9L	ENSG00000177409
SAMSN1	ENSG00000155307
SAP25	ENSG00000205307
SCAI	ENSG00000173611
SCARF1	ENSG00000074660
SCIMP	ENSG00000161929
SCML4	ENSG00000146285
SCN11A	ENSG00000168356
SEL1L3	ENSG00000091490
SELPLG	ENSG00000110876
SEMA7A	ENSG00000138623
SEPTIN6	ENSG00000125354
SERPINB2	ENSG00000197632
SERPINB9	ENSG00000170542
SGO1	ENSG00000129810
SGO2	ENSG00000163535
SH2D1B	ENSG00000198574
SH2D2A	ENSG00000027869
SH3TC1	ENSG00000125089
SHCBP1	ENSG00000171241
SHISAL2A	ENSG00000182183
SHKBP1	ENSG00000160410
SIGLEC10	ENSG00000142512
SIGLEC5	ENSG00000105501
SIGLEC7	ENSG00000168995
SIGLEC8	ENSG00000105366
SIGLEC9	ENSG00000129450
SIPA1	ENSG00000213445
SIRPB1	ENSG00000101307
SIRPB2	ENSG00000196209
SKA1	ENSG00000154839
SKA3	ENSG00000165480
SKAP1	ENSG00000141293
SLA2	ENSG00000101082
SLAMF7	ENSG00000026751
SLAMF8	ENSG00000158714
SLC11A1	ENSG00000018280
SLC25A53	ENSG00000269743
SLC2A6	ENSG00000160326
SLC46A2	ENSG00000119457
SLC7A3	ENSG00000165349
SLC9A5	ENSG00000135740
SLCO5A1	ENSG00000137571
SLFN12L	ENSG00000205045
SMAP2	ENSG00000084070
SMC2	ENSG00000136824
SMC4	ENSG00000113810
SMPD3	ENSG00000103056
SNTG1	ENSG00000147481
SNX20	ENSG00000167208
SOWAHD	ENSG00000187808
SOX4	ENSG00000124766
SP110	ENSG00000135899
SPATA13	ENSG00000182957
SPC24	ENSG00000161888
SPC25	ENSG00000152253
SPINK6	ENSG00000178172
SPOCK2	ENSG00000107742
SSTR3	ENSG00000278195
ST8SIA4	ENSG00000113532
STAB1	ENSG00000010327
STIL	ENSG00000123473
STK10	ENSG00000072786
STK32B	ENSG00000152953
STMN1	ENSG00000117632
SUSD3	ENSG00000157303
SYK	ENSG00000165025
TACC3	ENSG00000013810
TAGAP	ENSG00000164691
TASL	ENSG00000120280
TBXAS1	ENSG00000059377
TCF21	ENSG00000118526
TCL1B	ENSG00000213231
TDGF1	ENSG00000241186
TFDP2	ENSG00000114126
TFEC	ENSG00000105967
TGM7	ENSG00000159495
THEMIS2	ENSG00000130775
TICRR	ENSG00000140534
TIFAB	ENSG00000255833
TLR1	ENSG00000174125
TLR2	ENSG00000137462
TLR6	ENSG00000174130
TLR8	ENSG00000101916
TLR9	ENSG00000239732
TM4SF18	ENSG00000163762
TMC6	ENSG00000141524
TMEM131L	ENSG00000121210
TMEM26	ENSG00000196932
TMPO	ENSG00000120802
TMPRSS11A	ENSG00000187054
TMPRSS11B	ENSG00000185873
TMPRSS9	ENSG00000178297
TMSB15A	ENSG00000158164
TNF	ENSG00000232810
TNFAIP8	ENSG00000145779
TNFAIP8L2	ENSG00000163154
TNFRSF10C	ENSG00000173535
TNFRSF17	ENSG00000048462
TNFRSF1B	ENSG00000028137
TNFRSF25	ENSG00000215788
TNFRSF4	ENSG00000186827
TNFSF11	ENSG00000120659
TNFSF13B	ENSG00000102524
TNFSF8	ENSG00000106952
TNIP3	ENSG00000050730
TOP2A	ENSG00000131747
TOX2	ENSG00000124191
TP53AIP1	ENSG00000120471
TPX2	ENSG00000088325
TRAJ10	ENSG00000211879
TRAJ16	ENSG00000211873
TRAJ17	ENSG00000211872
TRAJ19	ENSG00000211870
TRAJ20	ENSG00000211869
TRAJ23	ENSG00000211866
TRAJ24	ENSG00000211865
TRAJ25	ENSG00000211864
TRAJ26	ENSG00000211863
TRAJ27	ENSG00000211862
TRAJ28	ENSG00000211861
TRAJ29	ENSG00000211860
TRAJ30	ENSG00000211859
TRAJ31	ENSG00000211858
TRAJ32	ENSG00000211857
TRAJ34	ENSG00000211855
TRAJ37	ENSG00000278661
TRAJ38	ENSG00000211851
TRAJ39	ENSG00000211850
TRAJ41	ENSG00000211848
TRAJ42	ENSG00000211847
TRAJ43	ENSG00000211846
TRAJ45	ENSG00000211844
TRAJ47	ENSG00000211842
TRAJ48	ENSG00000211841
TRAJ5	ENSG00000211884
TRAJ52	ENSG00000211838
TRAJ54	ENSG00000211836
TRAJ59	ENSG00000211832
TRAJ9	ENSG00000211880
TRBJ2-2	ENSG00000211765
TRBJ2-2P	ENSG00000211766
TRBJ2-3	ENSG00000211767
TRBJ2-4	ENSG00000211768
TRBJ2-6	ENSG00000211770
TRBJ2-7	ENSG00000211771
TRBV10-2	ENSG00000229769
TRBV16	ENSG00000275243
TRBV24-1	ENSG00000211750
TRBV6-4	ENSG00000211713
TRBV7-3	ENSG00000211714
TRBV9	ENSG00000211716
TRDJ1	ENSG00000211825
TRDJ4	ENSG00000211826
TRDV2	ENSG00000211821
TREM1	ENSG00000124731
TREML1	ENSG00000161911
TREML2	ENSG00000112195
TRGC2	ENSG00000227191
TRGJ1	ENSG00000211690
TRGJ2	ENSG00000211687
TRGV1	ENSG00000211701
TRGV10	ENSG00000211694
TRGV3	ENSG00000211699
TRGV4	ENSG00000211698
TRGV5	ENSG00000211697
TRGV8	ENSG00000211696
TROAP	ENSG00000135451
TRPM2	ENSG00000142185
TUBB1	ENSG00000101162
TXK	ENSG00000074966
TYMS	ENSG00000176890
TYROBP	ENSG00000011600
UBASH3B	ENSG00000154127
UBE2C	ENSG00000175063
UBE2T	ENSG00000077152
UCP2	ENSG00000175567
UGT3A2	ENSG00000168671
UNC13D	ENSG00000092929
UNC93B1	ENSG00000110057
UPK3BL2	ENSG00000284981
VAV1	ENSG00000141968
VIP	ENSG00000146469
VMO1	ENSG00000182853
VNN2	ENSG00000112303
VPREB3	ENSG00000128218
VSIR	ENSG00000107738
WAS	ENSG00000015285
WDFY4	ENSG00000128815
WDHD1	ENSG00000198554
WDR76	ENSG00000092470
WIPF1	ENSG00000115935
XCL1	ENSG00000143184
XCL2	ENSG00000143185
XCR1	ENSG00000173578
Z82206.1	ENSG00000225528
ZAP70	ENSG00000115085
ZBED2	ENSG00000177494
ZBP1	ENSG00000124256
ZNF101	ENSG00000181896
ZNF107	ENSG00000196247
ZNF215	ENSG00000149054
ZNF831	ENSG00000124203
ZNF860	ENSG00000197385
ZWINT	ENSG00000122952
