Gene	Ensembl
VAX2	ENSG00000116035
VHLL	ENSG00000189030
VWC2	ENSG00000188730
WDR49	ENSG00000174776
WDR74	ENSG00000133316
XKR4	ENSG00000206579
ZAR1	ENSG00000182223
ZCCHC12	ENSG00000174460
ZFYVE28	ENSG00000159733
ZNF474	ENSG00000164185
ZNF536	ENSG00000198597
AC020765.6	ENSG00000288656
AC092073.1	ENSG00000266953
ACTL6B	ENSG00000077080
ADCY1	ENSG00000164742
AGAP1	ENSG00000157985
AGPAT4	ENSG00000026652
AIFM3	ENSG00000183773
AIRE	ENSG00000160224
AL031178.1	ENSG00000288614
AL672142.1	ENSG00000251184
AMER2	ENSG00000165566
ANKLE1	ENSG00000160117
ANKRD45	ENSG00000183831
AQP4	ENSG00000171885
ARNT2	ENSG00000172379
ASIC2	ENSG00000108684
ASPHD1	ENSG00000174939
ASTL	ENSG00000188886
ATCAY	ENSG00000167654
ATG4C	ENSG00000125703
BACE1	ENSG00000186318
BASP1	ENSG00000176788
BCAN	ENSG00000132692
BRSK2	ENSG00000174672
C2orf80	ENSG00000188674
C3orf80	ENSG00000180044
C5orf49	ENSG00000215217
CA11	ENSG00000063180
CABP1	ENSG00000157782
CACNG4	ENSG00000075461
CAMK1G	ENSG00000008118
CAMK2N2	ENSG00000163888
CARMIL3	ENSG00000186648
CCDC13	ENSG00000244607
CCDC190	ENSG00000185860
CD300LB	ENSG00000178789
CDH7	ENSG00000081138
CDH8	ENSG00000150394
CDK5R1	ENSG00000176749
CELF4	ENSG00000101489
CELSR3	ENSG00000008300
CFAP73	ENSG00000186710
CHRNB3	ENSG00000147432
CLSTN2	ENSG00000158258
CNKSR2	ENSG00000149970
CNTNAP2	ENSG00000174469
CNTNAP5	ENSG00000155052
COL20A1	ENSG00000101203
COLGALT2	ENSG00000198756
CRTAM	ENSG00000109943
CSMD1	ENSG00000183117
DCSTAMP	ENSG00000164935
DGKI	ENSG00000157680
DIRAS3	ENSG00000162595
DLG4	ENSG00000132535
DMRTA2	ENSG00000142700
EMX1	ENSG00000135638
EPHA6	ENSG00000080224
ERC2	ENSG00000187672
FAM124A	ENSG00000150510
FAM153A	ENSG00000170074
FAM153B	ENSG00000182230
FAM216A	ENSG00000204856
FAM43B	ENSG00000183114
FBLL1	ENSG00000188573
FBXO2	ENSG00000116661
FFAR1	ENSG00000126266
FKBP4	ENSG00000004478
FO393400.1	ENSG00000285382
FOXD4L4	ENSG00000184659
FRMD5	ENSG00000171877
FUT9	ENSG00000172461
GDAP1L1	ENSG00000124194
GPR61	ENSG00000156097
H1-3	ENSG00000124575
H2AC20	ENSG00000184260
H2AC21	ENSG00000184270
HMX1	ENSG00000215612
HTR3B	ENSG00000149305
HTR7	ENSG00000148680
IFITM10	ENSG00000244242
IL17D	ENSG00000172458
IQCN	ENSG00000130518
IQSEC3	ENSG00000120645
ITGAX	ENSG00000140678
JPH3	ENSG00000154118
KCNJ2	ENSG00000123700
KCNN3	ENSG00000143603
KCNQ5	ENSG00000185760
KCTD8	ENSG00000183783
KHDC1L	ENSG00000256980
KIF19	ENSG00000196169
KIF1C	ENSG00000129250
KIF3C	ENSG00000084731
KLHL35	ENSG00000149243
L1TD1	ENSG00000240563
LBHD2	ENSG00000283071
LHX5	ENSG00000089116
LMNTD1	ENSG00000152936
LPAR1	ENSG00000198121
LRRIQ1	ENSG00000133640
LRRTM2	ENSG00000146006
LYPD1	ENSG00000150551
MARCHF4	ENSG00000144583
MATN1	ENSG00000162510
MEIKIN	ENSG00000239642
MMD	ENSG00000108960
MN1	ENSG00000169184
MTNR1B	ENSG00000134640
MTRNR2L6	ENSG00000270672
MTRNR2L7	ENSG00000256892
MYRF	ENSG00000124920
NECAB2	ENSG00000103154
NEUROG2	ENSG00000178403
NMUR2	ENSG00000132911
NOL4	ENSG00000101746
NPTX2	ENSG00000106236
ODAPH	ENSG00000174792
OLIG2	ENSG00000205927
OMG	ENSG00000126861
OR1A1	ENSG00000172146
OR1F1	ENSG00000168124
PABPC1L2B	ENSG00000184388
PAK3	ENSG00000077264
PAK5	ENSG00000101349
PCDH10	ENSG00000138650
PCDH15	ENSG00000150275
PCLO	ENSG00000186472
PCP2	ENSG00000174788
PCSK6	ENSG00000140479
PIANP	ENSG00000139200
PLEKHH1	ENSG00000054690
PLPPR3	ENSG00000129951
PPEF1	ENSG00000086717
PPP1R17	ENSG00000106341
PRRT3	ENSG00000163704
PSRC1	ENSG00000134222
PTX4	ENSG00000251692
PXK	ENSG00000168297
QRFPR	ENSG00000186867
RAPGEF5	ENSG00000136237
RASGEF1C	ENSG00000146090
RGS4	ENSG00000117152
RHBDL3	ENSG00000141314
RIMKLA	ENSG00000177181
RIMS2	ENSG00000176406
RNF157	ENSG00000141576
RPH3A	ENSG00000089169
SCG3	ENSG00000104112
SCN8A	ENSG00000196876
SCN9A	ENSG00000169432
SH2D5	ENSG00000189410
SH3GL3	ENSG00000140600
SHISA6	ENSG00000188803
SLC6A12	ENSG00000111181
SLC6A17	ENSG00000197106
SLC7A14	ENSG00000013293
SLC9A7	ENSG00000065923
SLITRK1	ENSG00000178235
SMIM10L2A	ENSG00000178947
SMIM39	ENSG00000284479
SNORC	ENSG00000182600
SOGA1	ENSG00000149639
SPEF1	ENSG00000101222
SPTBN4	ENSG00000160460
SRCIN1	ENSG00000277363
SYT16	ENSG00000139973
SYT6	ENSG00000134207
TAFA1	ENSG00000183662
TAFA2	ENSG00000198673
TAFA5	ENSG00000219438
TLL1	ENSG00000038295
TMCC2	ENSG00000133069
TMEM130	ENSG00000166448
TMEM196	ENSG00000173452
TMEM266	ENSG00000169758
TMEM63A	ENSG00000196187
TMOD2	ENSG00000128872
TPBGL	ENSG00000261594
TRAJ21	ENSG00000211868
TRAJ56	ENSG00000211835
TRAJ57	ENSG00000211834
TRBV6-7	ENSG00000253188
TRPM6	ENSG00000119121
TRPV5	ENSG00000127412
TSC22D4	ENSG00000166925
TUBB2B	ENSG00000137285
TUBB4A	ENSG00000104833
USP44	ENSG00000136014
WNT1	ENSG00000125084
WNT10B	ENSG00000169884
ZBTB20	ENSG00000181722
ZNF124	ENSG00000196418
ZNF385D	ENSG00000151789
ZNF556	ENSG00000172000
ZNF883	ENSG00000285447
ZSCAN10	ENSG00000130182
ABAT	ENSG00000183044
ABCB9	ENSG00000150967
ABCD2	ENSG00000173208
ABHD8	ENSG00000127220
ABTB2	ENSG00000166016
AC000120.2	ENSG00000285772
AC001226.2	ENSG00000283208
AC002996.1	ENSG00000257767
AC004076.1	ENSG00000268163
AC004593.2	ENSG00000285162
AC007040.2	ENSG00000258881
AC008676.3	ENSG00000285868
AC008758.1	ENSG00000196826
AC008878.1	ENSG00000267952
AC008982.1	ENSG00000268083
AC009163.5	ENSG00000261717
AC011448.1	ENSG00000258674
AC012309.1	ENSG00000267360
AC013477.1	ENSG00000288637
AC020907.6	ENSG00000285526
AC055839.2	ENSG00000286190
AC063943.2	ENSG00000288623
AC064824.1	ENSG00000288695
AC068775.1	ENSG00000255641
AC069368.1	ENSG00000249240
AC092718.7	ENSG00000284512
AC093525.1	ENSG00000259784
AC097636.1	ENSG00000285749
AC099850.2	ENSG00000265303
AC104109.3	ENSG00000272772
AC117378.1	ENSG00000285625
AC119676.1	ENSG00000284895
AC129492.3	ENSG00000263620
AC131160.1	ENSG00000283765
AC134669.1	ENSG00000265118
AC242628.1	ENSG00000288626
ACAN	ENSG00000157766
ACBD7	ENSG00000176244
ACOT6	ENSG00000205669
ACOT7	ENSG00000097021
ACSL6	ENSG00000164398
ACVR1C	ENSG00000123612
ADAM23	ENSG00000114948
ADAMTS14	ENSG00000138316
ADAMTS16	ENSG00000145536
ADAP1	ENSG00000105963
ADCY5	ENSG00000173175
ADCYAP1	ENSG00000141433
ADD2	ENSG00000075340
ADGB	ENSG00000118492
ADGRD2	ENSG00000180264
ADGRL3	ENSG00000150471
ADORA1	ENSG00000163485
ADORA2A	ENSG00000128271
ADORA2B	ENSG00000170425
ADORA3	ENSG00000282608
ADRA1A	ENSG00000120907
ADRA1D	ENSG00000171873
ADRB3	ENSG00000188778
AFF2	ENSG00000155966
AGBL4	ENSG00000186094
AGTPBP1	ENSG00000135049
AHCYL1	ENSG00000168710
AHSA1	ENSG00000100591
AIF1L	ENSG00000126878
AJAP1	ENSG00000196581
AJM1	ENSG00000232434
AKAIN1	ENSG00000231824
AKAP6	ENSG00000151320
AKT3	ENSG00000117020
AL031315.1	ENSG00000285733
AL035699.1	ENSG00000288529
AL139011.2	ENSG00000258465
AL354822.1	ENSG00000278384
AL355916.3	ENSG00000258989
AL359092.3	ENSG00000288570
AL391987.2	ENSG00000204805
AL441992.2	ENSG00000286112
AL589987.1	ENSG00000230707
AL627230.1	ENSG00000275493
AL713999.1	ENSG00000273088
ALDOC	ENSG00000109107
ALG1L2	ENSG00000251287
ANK2	ENSG00000145362
ANKFN1	ENSG00000153930
ANKIB1	ENSG00000001629
ANKRD18A	ENSG00000180071
ANKRD20A1	ENSG00000260691
ANKRD20A2P	ENSG00000183148
ANKRD20A4P	ENSG00000172014
ANKRD24	ENSG00000089847
ANKRD33B	ENSG00000164236
ANKRD34A	ENSG00000272031
ANKRD36	ENSG00000135976
ANKRD36C	ENSG00000174501
ANKRD40	ENSG00000154945
ANKRD6	ENSG00000135299
ANO4	ENSG00000151572
AP000471.1	ENSG00000286224
AP002748.5	ENSG00000256349
AP006621.6	ENSG00000288675
AP3B2	ENSG00000103723
APBA1	ENSG00000107282
APBA2	ENSG00000034053
APBB1	ENSG00000166313
APBB2	ENSG00000163697
APC	ENSG00000134982
APLN	ENSG00000171388
ARAP2	ENSG00000047365
ARFGEF3	ENSG00000112379
ARGFX	ENSG00000186103
ARHGAP21	ENSG00000107863
ARHGAP22	ENSG00000128805
ARHGAP23	ENSG00000275832
ARHGAP44	ENSG00000006740
ARHGDIG	ENSG00000242173
ARHGEF33	ENSG00000214694
ARHGEF4	ENSG00000136002
ARMH4	ENSG00000139971
ARPP19	ENSG00000128989
ARPP21	ENSG00000172995
ARRDC4	ENSG00000140450
ARSF	ENSG00000062096
ARX	ENSG00000004848
ASCL1	ENSG00000139352
ASIC1	ENSG00000110881
ASPA	ENSG00000108381
ASPDH	ENSG00000204653
ASPHD2	ENSG00000128203
ASRGL1	ENSG00000162174
ASTN1	ENSG00000152092
ASTN2	ENSG00000148219
ATAD3C	ENSG00000215915
ATF7-NPFF	ENSG00000267281
ATL1	ENSG00000198513
ATOH7	ENSG00000179774
ATP10A	ENSG00000206190
ATP10B	ENSG00000118322
ATP13A2	ENSG00000159363
ATP1A2	ENSG00000018625
ATP1A3	ENSG00000105409
ATP2B2	ENSG00000157087
ATP5MGL	ENSG00000249222
ATP6V0E2	ENSG00000171130
ATP6V1FNB	ENSG00000272899
ATP8A1	ENSG00000124406
ATP9A	ENSG00000054793
AUTS2	ENSG00000158321
B3GALT1	ENSG00000172318
B3GALT2	ENSG00000162630
B3GAT2	ENSG00000112309
B3GNT4	ENSG00000176383
B4GALNT4	ENSG00000182272
B4GAT1	ENSG00000174684
BAG3	ENSG00000151929
BCAS1	ENSG00000064787
BCL11A	ENSG00000119866
BCR	ENSG00000186716
BDNF	ENSG00000176697
BEAN1	ENSG00000166546
BEGAIN	ENSG00000183092
BEND4	ENSG00000188848
BEST1	ENSG00000167995
BEX1	ENSG00000133169
BEX5	ENSG00000184515
BICD1	ENSG00000151746
BLACAT1	ENSG00000281406
BMP7	ENSG00000101144
BMP8B	ENSG00000116985
BMPR1B	ENSG00000138696
BOK	ENSG00000176720
BRINP2	ENSG00000198797
BRINP3	ENSG00000162670
BSCL2	ENSG00000168000
BTBD3	ENSG00000132640
BX004987.1	ENSG00000278704
C12orf76	ENSG00000174456
C14orf132	ENSG00000227051
C16orf92	ENSG00000167194
C1orf198	ENSG00000119280
C1orf216	ENSG00000142686
C1QTNF4	ENSG00000172247
C1QTNF9B	ENSG00000205863
C20orf204	ENSG00000196421
C21orf91	ENSG00000154642
C2CD4C	ENSG00000183186
C2CD4D	ENSG00000225556
C2orf66	ENSG00000187944
C3orf49	ENSG00000163632
C3orf70	ENSG00000187068
C4orf48	ENSG00000243449
C6orf118	ENSG00000112539
C7orf57	ENSG00000164746
C8orf34	ENSG00000165084
CA10	ENSG00000154975
CA8	ENSG00000178538
CABLES1	ENSG00000134508
CACNA1B	ENSG00000148408
CACNA1D	ENSG00000157388
CACNA1G	ENSG00000006283
CACNA1I	ENSG00000100346
CACNA2D3	ENSG00000157445
CACNB3	ENSG00000167535
CACYBP	ENSG00000116161
CADM3	ENSG00000162706
CADM4	ENSG00000105767
CADPS	ENSG00000163618
CADPS2	ENSG00000081803
CALB2	ENSG00000172137
CALCR	ENSG00000004948
CALHM1	ENSG00000185933
CALM3	ENSG00000160014
CAMK2B	ENSG00000058404
CAMK2N1	ENSG00000162545
CAMKK1	ENSG00000004660
CAMKK2	ENSG00000110931
CAPN3	ENSG00000092529
CAPRIN2	ENSG00000110888
CARMIL2	ENSG00000159753
CASP8AP2	ENSG00000118412
CATSPER2	ENSG00000166762
CBARP	ENSG00000099625
CBFA2T3	ENSG00000129993
CBLN4	ENSG00000054803
CBX6	ENSG00000183741
CCDC184	ENSG00000177875
CCDC85A	ENSG00000055813
CCDC85C	ENSG00000205476
CCDC88A	ENSG00000115355
CCKAR	ENSG00000163394
CCNI2	ENSG00000205089
CCNJL	ENSG00000135083
CCNP	ENSG00000105219
CCP110	ENSG00000103540
CCSAP	ENSG00000154429
CD22	ENSG00000012124
CD8B2	ENSG00000254126
CDC14B	ENSG00000081377
CDH12	ENSG00000154162
CDH19	ENSG00000071991
CDH23	ENSG00000107736
CDH9	ENSG00000113100
CDK18	ENSG00000117266
CDK19	ENSG00000155111
CDK5	ENSG00000164885
CDKL2	ENSG00000138769
CDR2L	ENSG00000109089
CDYL2	ENSG00000166446
CECR2	ENSG00000099954
CELF3	ENSG00000159409
CELSR2	ENSG00000143126
CENPVL2	ENSG00000283093
CERCAM	ENSG00000167123
CFAP157	ENSG00000160401
CFAP47	ENSG00000165164
CFAP52	ENSG00000166596
CFAP54	ENSG00000188596
CFAP65	ENSG00000181378
CFAP97D2	ENSG00000283361
CFC1	ENSG00000136698
CGREF1	ENSG00000138028
CHD7	ENSG00000171316
CHI3L1	ENSG00000133048
CHL1	ENSG00000134121
CHN2	ENSG00000106069
CHODL	ENSG00000154645
CHORDC1	ENSG00000110172
CHRM3	ENSG00000133019
CHRNA4	ENSG00000101204
CHRNB2	ENSG00000160716
CHST1	ENSG00000175264
CHST10	ENSG00000115526
CHST2	ENSG00000175040
CHST6	ENSG00000183196
CIT	ENSG00000122966
CKB	ENSG00000166165
CKMT1B	ENSG00000237289
CLASP2	ENSG00000163539
CLCN4	ENSG00000073464
CLDN11	ENSG00000013297
CLDN20	ENSG00000171217
CLDN6	ENSG00000184697
CLDN9	ENSG00000213937
CLEC19A	ENSG00000261210
CLEC2L	ENSG00000236279
CLEC3A	ENSG00000166509
CLIP2	ENSG00000106665
CLIP3	ENSG00000105270
CLMN	ENSG00000165959
CLU	ENSG00000120885
CLVS1	ENSG00000177182
CMPK2	ENSG00000134326
CMTM4	ENSG00000183723
CNGA3	ENSG00000144191
CNMD	ENSG00000136110
CNNM1	ENSG00000119946
CNR1	ENSG00000118432
CNRIP1	ENSG00000119865
CNTF	ENSG00000242689
CNTFR	ENSG00000122756
CNTN1	ENSG00000018236
CNTN3	ENSG00000113805
CNTN5	ENSG00000149972
CNTN6	ENSG00000134115
CNTNAP1	ENSG00000108797
CNTNAP3C	ENSG00000283378
COBL	ENSG00000106078
COL10A1	ENSG00000123500
COL19A1	ENSG00000082293
COL24A1	ENSG00000171502
COL25A1	ENSG00000188517
COL26A1	ENSG00000160963
COL4A5	ENSG00000188153
COL9A2	ENSG00000049089
COL9A3	ENSG00000092758
CORO2B	ENSG00000103647
CPAMD8	ENSG00000160111
CPE	ENSG00000109472
CPEB1	ENSG00000214575
CPLX2	ENSG00000145920
CPNE2	ENSG00000140848
CPNE5	ENSG00000124772
CPNE6	ENSG00000100884
CPNE7	ENSG00000178773
CPT1C	ENSG00000169169
CRACD	ENSG00000109265
CRACDL	ENSG00000196872
CRB2	ENSG00000148204
CREB5	ENSG00000146592
CRHR2	ENSG00000106113
CRMP1	ENSG00000072832
CRTAC1	ENSG00000095713
CRYAB	ENSG00000109846
CRYBA2	ENSG00000163499
CRYBB2	ENSG00000244752
CRYGS	ENSG00000213139
CRYM	ENSG00000103316
CSAG1	ENSG00000198930
CSRNP3	ENSG00000178662
CST3	ENSG00000101439
CT45A5	ENSG00000228836
CTNNA2	ENSG00000066032
CTTNBP2	ENSG00000077063
CTXN1	ENSG00000178531
CTXN2	ENSG00000233932
CTXND1	ENSG00000259417
CX3CR1	ENSG00000168329
CXXC4	ENSG00000168772
CYFIP2	ENSG00000055163
CYP26B1	ENSG00000003137
CYP7B1	ENSG00000172817
DAAM2	ENSG00000146122
DAB1	ENSG00000173406
DACH2	ENSG00000126733
DACT2	ENSG00000164488
DAGLA	ENSG00000134780
DBNDD1	ENSG00000003249
DBNDD2	ENSG00000244274
DCAF12L2	ENSG00000198354
DCDC1	ENSG00000170959
DCLK1	ENSG00000133083
DCLK2	ENSG00000170390
DCLK3	ENSG00000163673
DCX	ENSG00000077279
DDAH1	ENSG00000153904
DEAF1	ENSG00000177030
DGKG	ENSG00000058866
DGKH	ENSG00000102780
DGKZ	ENSG00000149091
DIP2B	ENSG00000066084
DIPK1C	ENSG00000187773
DIRAS1	ENSG00000176490
DKK4	ENSG00000104371
DLG2	ENSG00000150672
DLGAP1	ENSG00000170579
DLGAP2	ENSG00000198010
DLX2	ENSG00000115844
DLX6	ENSG00000006377
DMRTC1	ENSG00000269502
DMRTC1B	ENSG00000184911
DMTN	ENSG00000158856
DNAH10	ENSG00000197653
DNAH3	ENSG00000158486
DNAH5	ENSG00000039139
DNAH6	ENSG00000115423
DNAH7	ENSG00000118997
DNAJA1	ENSG00000086061
DNAJA4	ENSG00000140403
DNAJB1	ENSG00000132002
DNAJB2	ENSG00000135924
DNER	ENSG00000187957
DOC2A	ENSG00000149927
DOC2B	ENSG00000272636
DOCK10	ENSG00000135905
DOCK3	ENSG00000088538
DOCK4	ENSG00000128512
DOCK5	ENSG00000147459
DOCK9	ENSG00000088387
DOK6	ENSG00000206052
DPF3	ENSG00000205683
DPP10	ENSG00000175497
DPP6	ENSG00000130226
DPYSL4	ENSG00000151640
DRD5	ENSG00000169676
DRP2	ENSG00000102385
DSEL	ENSG00000171451
DTX1	ENSG00000135144
DTX4	ENSG00000110042
DUX4	ENSG00000260596
DYNC1I1	ENSG00000158560
DYNC1LI2	ENSG00000135720
EBF3	ENSG00000108001
ECE2	ENSG00000145194
EFHD1	ENSG00000115468
EFNB3	ENSG00000108947
EFR3B	ENSG00000084710
EGR3	ENSG00000179388
EHD3	ENSG00000013016
ELAPOR2	ENSG00000164659
ELFN1	ENSG00000225968
ELMO1	ENSG00000155849
ELP4	ENSG00000109911
EMID1	ENSG00000186998
EML5	ENSG00000165521
EN1	ENSG00000163064
ENKUR	ENSG00000151023
ENO4	ENSG00000188316
ENOX1	ENSG00000120658
ENPP2	ENSG00000136960
ENPP6	ENSG00000164303
ENTPD2	ENSG00000054179
ENTPD3	ENSG00000168032
EPHA10	ENSG00000183317
EPHB1	ENSG00000154928
EPHB6	ENSG00000106123
EPHX4	ENSG00000172031
EPOP	ENSG00000273604
ERAS	ENSG00000187682
ERBB4	ENSG00000178568
ERBIN	ENSG00000112851
ESPNL	ENSG00000144488
ESRRG	ENSG00000196482
ESS2	ENSG00000100056
ESYT3	ENSG00000158220
ETDC	ENSG00000283644
ETNPPL	ENSG00000164089
ETV1	ENSG00000006468
ETV3L	ENSG00000253831
EVI2A	ENSG00000126860
EXPH5	ENSG00000110723
F2RL2	ENSG00000164220
FADS6	ENSG00000172782
FAIM2	ENSG00000135472
FAM131C	ENSG00000185519
FAM133A	ENSG00000179083
FAM135B	ENSG00000147724
FAM13C	ENSG00000148541
FAM155A	ENSG00000204442
FAM163A	ENSG00000143340
FAM167A	ENSG00000154319
FAM169A	ENSG00000198780
FAM171A1	ENSG00000148468
FAM171A2	ENSG00000161682
FAM171B	ENSG00000144369
FAM180B	ENSG00000196666
FAM184A	ENSG00000111879
FAM184B	ENSG00000047662
FAM219A	ENSG00000164970
FAM222A	ENSG00000139438
FAM234B	ENSG00000084444
FAM240A	ENSG00000283473
FAM241B	ENSG00000171224
FAM78B	ENSG00000188859
FAM81A	ENSG00000157470
FAM86B1	ENSG00000186523
FANCB	ENSG00000181544
FAT2	ENSG00000086570
FBXL15	ENSG00000107872
FBXL18	ENSG00000155034
FBXO41	ENSG00000163013
FBXO44	ENSG00000132879
FBXW7	ENSG00000109670
FCHO1	ENSG00000130475
FEZ1	ENSG00000149557
FGF1	ENSG00000113578
FGF13	ENSG00000129682
FGF14	ENSG00000102466
FGF17	ENSG00000158815
FGF20	ENSG00000078579
FGF22	ENSG00000070388
FGFR2	ENSG00000066468
FGFR3	ENSG00000068078
FIBCD1	ENSG00000130720
FKBP1B	ENSG00000119782
FLRT1	ENSG00000126500
FLT3	ENSG00000122025
FMN1	ENSG00000248905
FMN2	ENSG00000155816
FMNL2	ENSG00000157827
FN3K	ENSG00000167363
FNDC10	ENSG00000228594
FNDC7	ENSG00000143107
FNTB	ENSG00000257365
FO681492.1	ENSG00000277758
FOXD1	ENSG00000251493
FOXD4L3	ENSG00000187559
FOXD4L5	ENSG00000204779
FOXD4L6	ENSG00000273514
FOXJ1	ENSG00000129654
FOXN2	ENSG00000170802
FP565260.2	ENSG00000276612
FP565260.3	ENSG00000277117
FRAS1	ENSG00000138759
FREM3	ENSG00000183090
FRMD4B	ENSG00000114541
FRMPD2	ENSG00000170324
FRMPD3	ENSG00000147234
FRRS1L	ENSG00000260230
FRYL	ENSG00000075539
FSTL4	ENSG00000053108
FUT8	ENSG00000033170
FZD9	ENSG00000188763
GAB1	ENSG00000109458
GAB2	ENSG00000033327
GABRA2	ENSG00000151834
GABRB3	ENSG00000166206
GABRG2	ENSG00000113327
GABRG3	ENSG00000182256
GAGE10	ENSG00000215274
GAL3ST1	ENSG00000128242
GAL3ST3	ENSG00000175229
GALNT13	ENSG00000144278
GALNT15	ENSG00000131386
GALNT16	ENSG00000100626
GALNT17	ENSG00000185274
GALNT9	ENSG00000182870
GALNTL6	ENSG00000174473
GALR1	ENSG00000166573
GAS7	ENSG00000007237
GCSAML	ENSG00000169224
GDA	ENSG00000119125
GDAP1	ENSG00000104381
GDF11	ENSG00000135414
GDI1	ENSG00000203879
GFOD1	ENSG00000145990
GIT1	ENSG00000108262
GJA9	ENSG00000131233
GJB1	ENSG00000169562
GLB1L3	ENSG00000166105
GLCE	ENSG00000138604
GLIS3	ENSG00000107249
GLP1R	ENSG00000112164
GLRB	ENSG00000109738
GMFB	ENSG00000197045
GNA12	ENSG00000146535
GNAO1	ENSG00000087258
GNAZ	ENSG00000128266
GNG4	ENSG00000168243
GNG8	ENSG00000167414
GNRH2	ENSG00000125787
GOLGA7B	ENSG00000155265
GP1BB	ENSG00000203618
GPC5	ENSG00000179399
GPM6B	ENSG00000046653
GPR12	ENSG00000132975
GPR143	ENSG00000101850
GPR150	ENSG00000178015
GPR19	ENSG00000183150
GPR21	ENSG00000188394
GPR22	ENSG00000172209
GPR27	ENSG00000170837
GPR3	ENSG00000181773
GPR45	ENSG00000135973
GPR55	ENSG00000135898
GPR75	ENSG00000119737
GPRIN1	ENSG00000169258
GPRIN3	ENSG00000185477
GPSM2	ENSG00000121957
GRIA2	ENSG00000120251
GRIA3	ENSG00000125675
GRID1	ENSG00000182771
GRIFIN	ENSG00000275572
GRIK3	ENSG00000163873
GRIK4	ENSG00000149403
GRIK5	ENSG00000105737
GRIN2C	ENSG00000161509
GRIN3A	ENSG00000198785
GRIN3B	ENSG00000116032
GRK4	ENSG00000125388
GRM7	ENSG00000196277
GRP	ENSG00000134443
GSG1L2	ENSG00000214978
GSTM1	ENSG00000134184
GSX2	ENSG00000180613
GUCY1A2	ENSG00000152402
H2AC12	ENSG00000274997
H2AC13	ENSG00000196747
H2AC17	ENSG00000278677
H2AC4	ENSG00000278463
H2AC6	ENSG00000180573
H2AC7	ENSG00000196866
H2AC8	ENSG00000277075
H2BC13	ENSG00000185130
H2BC17	ENSG00000274641
H2BC3	ENSG00000276410
H2BU1	ENSG00000196890
H2BW2	ENSG00000101812
H3C11	ENSG00000275379
H3C12	ENSG00000197153
H3C13	ENSG00000183598
H3C3	ENSG00000287080
H3C4	ENSG00000197409
H3C7	ENSG00000277775
H4-16	ENSG00000197837
H4C12	ENSG00000273542
H4C13	ENSG00000275126
H4C14	ENSG00000270882
HABP4	ENSG00000130956
HCRTR1	ENSG00000121764
HDAC11	ENSG00000163517
HEATR4	ENSG00000187105
HEPN1	ENSG00000221932
HES4	ENSG00000188290
HES6	ENSG00000144485
HHIP	ENSG00000164161
HHIPL1	ENSG00000182218
HIGD1B	ENSG00000131097
HIGD1C	ENSG00000214511
HIP1	ENSG00000127946
HIP1R	ENSG00000130787
HMBOX1	ENSG00000147421
HMGCLL1	ENSG00000146151
HMSD	ENSG00000221887
HOMER1	ENSG00000152413
HOXB5	ENSG00000120075
HOXB8	ENSG00000120068
HOXC5	ENSG00000172789
HOXD1	ENSG00000128645
HPCAL1	ENSG00000115756
HPSE2	ENSG00000172987
HRK	ENSG00000135116
HRNR	ENSG00000197915
HS3ST1	ENSG00000002587
HS3ST5	ENSG00000249853
HS6ST2	ENSG00000171004
HS6ST3	ENSG00000185352
HSD11B1L	ENSG00000167733
HSF4	ENSG00000102878
HSP90AA1	ENSG00000080824
HSPA2	ENSG00000126803
HSPA6	ENSG00000173110
HSPE1	ENSG00000115541
HTR1E	ENSG00000168830
HTR2A	ENSG00000102468
HYDIN	ENSG00000157423
IBSP	ENSG00000029559
ICOSLG	ENSG00000160223
IFNA13	ENSG00000233816
IGDCC3	ENSG00000174498
IGDCC4	ENSG00000103742
IGIP	ENSG00000182700
IGLON5	ENSG00000142549
IGSF21	ENSG00000117154
IGSF8	ENSG00000162729
IGSF9B	ENSG00000080854
IL12RB2	ENSG00000081985
IL17RB	ENSG00000056736
IL5	ENSG00000113525
ILDR2	ENSG00000143195
INPP5F	ENSG00000198825
INSM1	ENSG00000173404
INSYN1	ENSG00000205363
INSYN2B	ENSG00000204767
IPO13	ENSG00000117408
IQCA1	ENSG00000132321
IQCJ-SCHIP1	ENSG00000283154
IRGM	ENSG00000237693
IRS4	ENSG00000133124
IRX1	ENSG00000170549
ITGB8	ENSG00000105855
ITM2C	ENSG00000135916
ITPKA	ENSG00000137825
ITPKB	ENSG00000143772
JAKMIP1	ENSG00000152969
JAKMIP2	ENSG00000176049
JPH4	ENSG00000092051
KALRN	ENSG00000160145
KANK4	ENSG00000132854
KBTBD11	ENSG00000176595
KCNAB1	ENSG00000169282
KCNAB2	ENSG00000069424
KCNB2	ENSG00000182674
KCNC3	ENSG00000131398
KCNC4	ENSG00000116396
KCND3	ENSG00000171385
KCNE5	ENSG00000176076
KCNG1	ENSG00000026559
KCNH8	ENSG00000183960
KCNIP1	ENSG00000182132
KCNIP2	ENSG00000120049
KCNIP4	ENSG00000185774
KCNJ3	ENSG00000162989
KCNK1	ENSG00000135750
KCNK10	ENSG00000100433
KCNMB4	ENSG00000135643
KCNN2	ENSG00000080709
KCNQ4	ENSG00000117013
KCNS2	ENSG00000156486
KCNT1	ENSG00000107147
KCTD13	ENSG00000174943
KCTD17	ENSG00000100379
KHDC1	ENSG00000135314
KHDRBS2	ENSG00000112232
KIAA0408	ENSG00000189367
KIAA0513	ENSG00000135709
KIAA0930	ENSG00000100364
